Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars,datetime_parsed
10.11.2014,"2.360,00",/,/,"2.360,00","0,00",0,"0,00","0,00",2014-11-10
11.11.2014,"2.360,00",/,/,"2.360,00","0,00",0,"0,00","0,00",2014-11-11
12.11.2014,"2.360,00",/,/,"2.360,00","0,00",0,"0,00","0,00",2014-11-12
13.11.2014,"2.360,00",/,/,"2.360,00","0,00",0,"0,00","0,00",2014-11-13
14.11.2014,"2.360,00",/,/,"2.360,00","0,00",0,"0,00","0,00",2014-11-14
17.11.2014,"2.360,00",/,/,"2.360,00","0,00",0,"0,00","0,00",2014-11-17
18.11.2014,"2.360,00",/,/,"2.360,00","0,00",0,"0,00","0,00",2014-11-18
19.11.2014,"2.360,00",/,/,"2.360,00","0,00",0,"0,00","0,00",2014-11-19
20.11.2014,"2.360,00",/,/,"2.360,00","0,00",0,"0,00","0,00",2014-11-20
21.11.2014,"2.360,00",/,/,"2.360,00","0,00",0,"0,00","0,00",2014-11-21
24.11.2014,"2.360,00",/,/,"2.360,00","0,00",0,"0,00","0,00",2014-11-24
25.11.2014,"2.360,00",/,/,"2.360,00","0,00",0,"0,00","0,00",2014-11-25
26.11.2014,"2.360,00",/,/,"2.360,00","0,00",0,"0,00","0,00",2014-11-26
27.11.2014,"2.290,00","2.290,00","2.290,00","2.290,00","-2,97",19,"43.510,00","43.510,00",2014-11-27
28.11.2014,"2.290,00",/,/,"2.290,00","0,00",0,"0,00","0,00",2014-11-28
01.12.2014,"2.290,00",/,/,"2.290,00","0,00",0,"0,00","0,00",2014-12-01
02.12.2014,"2.300,00","2.300,00","2.300,00","2.300,00","0,44",170,"391.000,00","391.000,00",2014-12-02
04.12.2014,"2.300,00",/,/,"2.300,00","0,00",0,"0,00","0,00",2014-12-04
05.12.2014,"2.300,00",/,/,"2.300,00","0,00",0,"0,00","0,00",2014-12-05
09.12.2014,"2.300,00",/,/,"2.300,00","0,00",0,"0,00","0,00",2014-12-09
10.12.2014,"2.300,00",/,/,"2.300,00","0,00",0,"0,00","9.912.000,00",2014-12-10
11.12.2014,"2.300,00",/,/,"2.300,00","0,00",0,"0,00","9.912.000,00",2014-12-11
12.12.2014,"2.300,00",/,/,"2.300,00","0,00",0,"0,00","9.912.000,00",2014-12-12
15.12.2014,"2.300,00",/,/,"2.300,00","0,00",0,"0,00","0,00",2014-12-15
16.12.2014,"2.300,00",/,/,"2.300,00","0,00",0,"0,00","33.998.160,00",2014-12-16
17.12.2014,"2.300,00",/,/,"2.300,00","0,00",0,"0,00","31.727.840,00",2014-12-17
18.12.2014,"2.300,00",/,/,"2.300,00","0,00",0,"0,00","0,00",2014-12-18
19.12.2014,"2.300,00",/,/,"2.300,00","0,00",0,"0,00","0,00",2014-12-19
22.12.2014,"2.300,00",/,/,"2.300,00","0,00",0,"0,00","0,00",2014-12-22
23.12.2014,"1.840,00","1.840,00","1.840,00","1.840,00","-20,00",8,"14.720,00","14.720,00",2014-12-23
24.12.2014,"1.840,00",/,/,"1.840,00","0,00",0,"0,00","0,00",2014-12-24
25.12.2014,"1.840,00",/,/,"1.840,00","0,00",0,"0,00","0,00",2014-12-25
26.12.2014,"1.840,00",/,/,"1.840,00","0,00",0,"0,00","0,00",2014-12-26
29.12.2014,"1.840,00",/,/,"1.840,00","0,00",0,"0,00","0,00",2014-12-29
30.12.2014,"1.840,00",/,/,"1.840,00","0,00",0,"0,00","0,00",2014-12-30
